skewness,variance,kurtosis,shannon_entropy,label
0.756678,0.400528,0.770168,0.562845,0
0.230225,0.304404,0.011909,0.39861,0
0.172163,0.412515,0.112317,0.848534,1
0.087217,0.692984,0.676618,0.151561,0
0.866232,0.635556,0.464027,0.023208,1
0.933913,0.100337,0.589059,0.891003,0
0.663838,0.939225,0.084141,0.988481,0
0.513532,0.748429,0.295144,0.309257,0
0.128754,0.249057,0.881237,0.807154,1
0.698159,0.890282,0.585855,0.439142,1
0.318693,0.660888,0.046602,0.280216,1
0.880538,0.513949,0.518651,0.630594,0
0.506705,0.186727,0.818166,0.476529,1
0.469372,0.85827,0.049922,0.196394,1
0.245534,0.894605,0.323393,0.167008,1
0.927104,0.74037,0.867183,0.829828,0
0.663844,0.444348,0.859012,0.517458,1
0.210719,0.968613,0.431015,0.431522,1
0.507477,0.653082,0.646757,0.365983,1
0.483651,0.87002,0.507257,0.795347,1
0.195958,0.367555,0.769552,0.468138,1
0.239984,0.98827,0.99551,0.994663,1
0.363147,0.484025,0.240056,0.368797,0
0.936826,0.473038,0.029591,0.063016,0
0.884987,0.236258,0.205531,0.521788,0
0.027587,0.456125,0.083746,0.359414,0
0.666866,0.004013,0.509068,0.643631,1
0.480896,0.063528,0.355716,0.17898,1
0.604659,0.555866,0.084744,0.703537,0
0.991795,0.059776,0.546868,0.964123,0
0.064472,0.759698,0.102586,0.820996,1
0.204193,0.906137,0.580429,0.79086,1
0.250705,0.485364,0.011632,0.363849,0
0.707024,0.91722,0.980003,0.394581,1
0.306584,0.066246,0.734689,0.86367,1
0.486853,0.423467,0.163242,0.380292,0
0.702197,0.707976,0.581393,0.374577,1
0.862933,0.393918,0.616292,0.35848,1
0.692855,0.221929,0.195452,0.654357,1
0.05173,0.214175,0.84011,0.834711,0
0.504583,0.302938,0.88959,0.988409,0
0.606139,0.774419,0.66945,0.065674,1
0.479503,0.189083,0.706063,0.459031,0
0.986186,0.342131,0.456776,0.972266,1
0.230852,0.077244,0.084953,0.336335,0
0.803513,0.784492,0.572098,0.017696,0
0.962243,0.516797,0.166542,0.692355,0
0.018966,0.725238,0.976517,0.847751,0
0.105086,0.266273,0.867243,0.062036,0
0.022068,0.651226,0.304066,0.151413,0
0.668497,0.543469,0.937433,0.119853,0
0.0196,0.179189,0.091516,0.999131,1
0.000445,0.388038,0.302232,0.684314,0
0.907455,0.732786,0.305886,0.012042,0
0.442867,0.902186,0.060579,0.290458,0
0.248237,0.961608,0.344089,0.131833,0
0.020425,0.816894,0.372649,0.749627,1
0.959683,0.20816,0.543151,0.269284,1
0.711375,0.027908,0.644424,0.158347,0
0.660903,0.41308,0.973127,0.370844,1
0.608633,0.928349,0.162974,0.553645,0
0.083468,0.36725,0.777709,0.653376,0
0.949202,0.199137,0.154993,0.328522,0
0.141165,0.360379,0.582323,0.042521,1
0.250431,0.057729,0.725538,0.662975,1
0.246187,0.510131,0.8838,0.451089,0
0.154721,0.651634,0.47584,0.087434,1
0.387072,0.034741,0.837759,0.001482,0
0.349543,0.629386,0.284313,0.115094,0
0.990498,0.469239,0.681028,0.723924,0
0.975862,0.65141,0.509387,0.664163,1
0.375269,0.815143,0.573122,0.849399,1
0.12397,0.634862,0.961564,0.71341,1
0.422522,0.276543,0.186182,0.374686,0
0.452674,0.448548,0.337374,0.28301,0
0.29853,0.406438,0.485677,0.721952,1
0.836501,0.587102,0.477687,0.073817,0
0.38462,0.233812,0.215077,0.316502,0
0.84394,0.565229,0.780411,0.206205,0
0.202743,0.647827,0.099951,0.679661,1
0.558589,0.123143,0.517865,0.490838,1
0.663221,0.995266,0.225637,0.369494,1
0.569876,0.477107,0.994843,0.785574,1
0.588074,0.735907,0.138367,0.348428,0
0.457618,0.41281,0.320123,0.953043,1
0.310669,0.721519,0.541131,0.226325,0
0.706462,0.167783,0.426718,0.050696,0
0.916227,0.153428,0.036701,0.010908,0
0.91221,0.441109,0.434022,0.69032,0
0.883391,0.336415,0.498137,0.501559,1
0.268616,0.415014,0.449591,0.066436,0
0.429714,0.27262,0.872244,0.852717,0
0.003486,0.199163,0.977316,0.457191,1
0.701824,0.355607,0.599432,0.890811,1
0.968909,0.031321,0.137693,0.394272,0
0.343319,0.625359,0.808734,0.349371,0
0.547128,0.886773,0.023693,0.842069,1
0.048286,0.644592,0.515057,0.631937,1
0.627005,0.985996,0.981523,0.975788,0
0.910814,0.050972,0.06871,0.206828,0
0.281074,0.294056,0.308309,0.70984,1
0.782849,0.019961,0.454213,0.807448,0
0.720682,0.226786,0.971761,0.026323,0
0.277699,0.257249,0.334465,0.18396,0
0.463585,0.614689,0.68818,0.17241,1
0.463815,0.811852,0.603126,0.978261,1
0.752886,0.161776,0.011752,0.139911,0
0.811678,0.552401,0.751178,0.89358,0
0.814582,0.85861,0.828155,0.913252,1
0.655705,0.367924,0.095852,0.92253,0
0.282377,0.857233,0.170528,0.054211,0
0.58476,0.980623,0.325545,0.825466,1
0.340797,0.999168,0.387989,0.716432,1
0.846887,0.789148,0.699887,0.392872,1
0.338761,0.26431,0.054374,0.898948,0
0.239128,0.834287,0.828181,0.188291,0
0.381316,0.360184,0.97105,0.673625,0
0.685281,0.333093,0.796278,0.408608,0
0.699382,0.154495,0.716603,0.919618,1
0.517825,0.254946,0.18638,0.743416,1
0.48587,0.519178,0.789119,0.423314,0
0.601229,0.376376,0.106338,0.942226,0
0.365737,0.247978,0.170666,0.490658,0
0.174101,0.447472,0.189006,0.284957,1
0.236461,0.793745,0.89962,0.912165,0
0.173613,0.636101,0.80759,0.761385,1
0.297301,0.327692,0.960157,0.744903,1
0.647656,0.654799,0.105341,0.321014,1
0.60999,0.518979,0.156007,0.301122,1
0.808961,0.804705,0.64741,0.020054,1
0.833614,0.819803,0.114105,0.466857,0
0.090363,0.546789,0.740132,0.230405,0
0.875845,0.864417,0.767344,0.192925,0
0.871244,0.771648,0.02325,0.353976,0
0.23048,0.078878,0.00084,0.085714,0
0.673161,0.02066,0.099901,0.674966,1
0.586038,0.671254,0.187536,0.487422,1
0.56603,0.82331,0.356545,0.771284,0
0.140314,0.720552,0.987582,0.974615,1
0.073297,0.361898,0.18844,0.455776,0
0.26704,0.632601,0.048142,0.868121,0
0.815278,0.195411,0.954999,0.86468,1
0.449973,0.710594,0.545677,0.710539,0
0.708756,0.857149,0.435943,0.1767,1
0.127016,0.157054,0.368946,0.177497,0
0.989135,0.57117,0.094666,0.181231,0
0.839321,0.208266,0.087893,0.450905,1
0.971795,0.758978,0.766371,0.124748,1
0.398449,0.545689,0.036701,0.44261,1
0.353936,0.367036,0.584272,0.281494,1
0.973333,0.650399,0.363666,0.616593,1
0.698024,0.874211,0.606442,0.019734,0
0.039866,0.388593,0.975188,0.424027,1
0.389989,0.198446,0.517706,0.576007,0
0.848206,0.365724,0.802435,0.250773,1
0.11581,0.910637,0.302974,0.980416,1
0.26747,0.291037,0.782797,0.924669,0
0.076029,0.650059,0.490898,0.838051,1
0.570991,0.856823,0.217804,0.182915,1
0.213004,0.299761,0.421168,0.491618,0
0.487893,0.215411,0.098454,0.743761,0
0.160781,0.195514,0.077086,0.476487,0
0.760083,0.423326,0.500311,0.344349,1
0.000464,0.505046,0.378556,0.546317,1
0.054661,0.837739,0.346648,0.89632,1
0.207952,0.400256,0.053388,0.661121,0
0.533527,0.514858,0.884278,0.333921,0
0.576536,0.653009,0.678342,0.559441,1
0.380124,0.084589,0.012096,0.941518,0
0.750158,0.045777,0.83159,0.257928,1
0.936179,0.393597,0.891553,0.443553,0
0.042587,0.151292,0.687306,0.55786,0
0.524631,0.519231,0.376858,0.552547,1
0.154891,0.838963,0.459067,0.059573,1
0.84046,0.189229,0.596409,0.181008,0
0.941943,0.042491,0.537149,0.44064,0
0.436911,0.556747,0.607112,0.481472,1
0.316617,0.144607,0.107458,0.084822,0
0.160886,0.278083,0.63366,0.756372,0
0.286236,0.679126,0.716655,0.852963,0
0.595686,0.622834,0.663237,0.768813,1
0.012061,0.969405,0.293335,0.915194,0
0.634316,0.740835,0.841241,0.006337,1
0.403662,0.655006,0.459446,0.235743,0
0.37245,0.428737,0.470237,0.947921,0
0.387616,0.908982,0.625316,0.879374,1
0.822286,0.205304,0.518184,0.359278,1
0.66243,0.279998,0.227739,0.093741,0
0.411047,0.599156,0.869676,0.141164,0
0.778128,0.97211,0.38735,0.606338,1
0.011216,0.79583,0.940997,0.043201,1
0.67224,0.138076,0.896896,0.293392,1
0.372324,0.564448,0.620024,0.699421,1
0.301794,0.110563,0.87685,0.573363,1
0.510435,0.485118,0.09722,0.501541,1
0.015487,0.772773,0.368113,0.040681,0
0.446485,0.464046,0.120401,0.358385,0
0.780167,0.79029,0.70853,0.774955,1
0.821188,0.360991,0.739167,0.131097,1
0.764822,0.83999,0.628026,0.747871,1
0.85774,0.731477,0.524844,0.71287,1
0.678518,0.777133,0.194707,0.496844,0
0.278512,0.425654,0.505561,0.836039,1
0.346836,0.521468,0.384809,0.311501,1
0.95818,0.409251,0.501813,0.571932,0
0.851846,0.906729,0.930208,0.233034,1
0.520948,0.268078,0.567421,0.657353,0
0.572748,0.775013,0.26004,0.508452,0
0.614798,0.530893,0.156,0.009962,0
0.998871,0.799038,0.089103,0.653301,1
0.848405,0.953629,0.943681,0.837208,1
0.167106,0.46563,0.223742,0.698292,0
0.392797,0.823689,0.662809,0.872178,1
0.836976,0.126384,0.116308,0.816197,1
0.046705,0.826589,0.979214,0.875049,1
0.251248,0.005798,0.751764,0.910381,0
0.929106,0.689761,0.253213,0.644586,1
0.342731,0.833607,0.854228,0.559183,0
0.856222,0.637821,0.008821,0.649131,0
0.474897,0.287035,0.025283,0.060326,1
0.06757,0.967333,0.027204,0.391325,1
0.39247,0.317816,0.476139,0.336697,1
0.984253,0.351279,0.405732,0.079577,1
0.062996,0.026819,0.568098,0.840464,0
0.679741,0.367015,0.383465,0.063201,0
0.072921,0.99835,0.551979,0.685052,1
0.735181,0.452538,0.943495,0.859754,1
0.507222,0.455499,0.794114,0.830521,1
0.878713,0.61367,0.818489,0.131853,0
0.181447,0.045378,0.186246,0.31307,1
0.581985,0.937417,0.650329,0.587587,0
0.980511,0.309526,0.784554,0.354693,0
0.861666,0.330905,0.44688,0.823766,1
0.798214,0.250164,0.344908,0.677096,1
0.295388,0.434345,0.738482,0.052181,0
0.500295,0.667511,0.588834,0.497713,0
0.846335,0.537808,0.253556,0.930226,1
0.619287,0.805473,0.467956,0.793628,0
0.987123,0.040965,0.790137,0.356172,0
0.800191,0.71309,0.580806,0.939678,1
0.015549,0.177681,0.705039,0.593817,0
0.331972,0.573435,0.311868,0.718865,0
0.165349,0.01237,0.746477,0.280803,1
0.708422,0.607547,0.328324,0.499866,0
0.195998,0.614793,0.050007,0.47048,0
0.27562,0.86444,0.733902,0.644224,1
0.902275,0.169034,0.989762,0.962573,0
0.920527,0.532988,0.708869,0.008858,1
0.00772,0.634792,0.614105,0.925074,0
0.876365,0.694784,0.083565,0.539924,1
0.678449,0.124287,0.810661,0.38587,1
0.064645,0.995439,0.961269,0.104086,0
0.034526,0.06391,0.096597,0.794081,1
0.957218,0.024896,0.45573,0.945903,0
0.290628,0.861507,0.808947,0.23554,1
0.831693,0.5269,0.161185,0.060497,1
0.554348,0.554772,0.624971,0.675389,1
0.119079,0.994095,0.501904,0.256239,1
0.115799,0.358773,0.151325,0.508324,0
0.729348,0.067783,0.371359,0.330994,1
0.219227,0.39766,0.890029,0.248897,1
0.258546,0.80762,0.023864,0.079116,0
0.798953,0.310592,0.630498,0.798654,0
0.540072,0.797422,0.323728,0.771892,1
0.914458,0.643017,0.954463,0.169469,0
0.293595,0.722126,0.95903,0.602023,1
0.574603,0.462547,0.094298,0.600772,0
0.139845,0.626693,0.175796,0.939157,1
0.354797,0.37847,0.910428,0.465496,0
0.724463,0.200851,0.652292,0.893305,0
0.5586,0.59798,0.957827,0.971796,0
0.905536,0.056504,0.913167,0.599916,0
0.561128,0.485078,0.653237,0.24631,0
0.468108,0.741496,0.155437,0.177676,0
0.706681,0.150556,0.583061,0.373364,1
0.556366,0.712798,0.487126,0.336128,1
0.549817,0.526448,0.048862,0.422125,0
0.475715,0.936405,0.991664,0.122262,0
0.422201,0.642553,0.038129,0.549604,1
0.536458,0.1988,0.217407,0.915533,1
0.344737,0.368605,0.178994,0.688961,1
0.399926,0.792366,0.60036,0.300881,0
0.789299,0.260057,0.777324,0.428795,0
0.740429,0.059294,0.947452,0.450919,1
0.146804,0.797427,0.144665,0.457081,0
0.876097,0.902384,0.669744,0.743399,0
0.996339,0.601615,0.973986,0.154955,0
0.432981,0.563247,0.789574,0.646042,1
0.50799,0.795331,0.152679,0.736104,1
0.02057,0.069265,0.464219,0.419294,1
0.608685,0.631174,0.790418,0.191256,1
0.245982,0.189928,0.648476,0.574735,1
0.195865,0.804794,0.950892,0.991811,1
0.006708,0.611344,0.881488,0.275822,1
0.34676,0.219543,0.999066,0.212364,0
0.748231,0.211071,0.226899,0.663158,0
0.054988,0.975085,0.198985,0.414068,1
0.503537,0.117552,0.398589,0.466576,0
0.068359,0.450765,0.6015,0.747362,0
0.172636,0.54071,0.772292,0.867028,0
0.904987,0.281838,0.242072,0.248831,1
0.523823,0.63573,0.833595,0.286242,0
0.188097,0.858231,0.34182,0.159974,1
0.606194,0.474973,0.740783,0.791719,0
0.964218,0.139005,0.097294,0.510287,1
0.925664,0.973903,0.934957,0.390409,1
0.756004,0.834047,0.268714,0.425148,1
0.641676,0.482524,0.604437,0.930565,1
0.271894,0.121227,0.79016,0.827425,1
0.843805,0.552385,0.5129,0.017403,1
0.336084,0.151854,0.303337,0.799235,1
0.608134,0.66116,0.149525,0.754542,1
0.702641,0.714951,0.214107,0.979686,1
0.33366,0.301763,0.021797,0.194735,1
0.840058,0.051589,0.630491,0.967939,0
0.65918,0.243832,0.277347,0.39861,0
0.607356,0.643705,0.313199,0.529217,0
0.268579,0.158419,0.558293,0.540755,0
0.731339,0.737506,0.268519,0.78411,0
0.059561,0.724149,0.819349,0.604561,0
0.488923,0.370063,0.605876,0.462298,0
0.921239,0.39988,0.052931,0.198588,1
0.821133,0.095365,0.747092,0.881895,1
0.857508,0.589891,0.075958,0.846111,1
0.738986,0.818218,0.131189,0.959856,1
0.608165,0.254011,0.586839,0.387279,1
0.738948,0.368962,0.258856,0.842809,1
0.92586,0.625387,0.692875,0.28456,0
0.236357,0.578915,0.838583,0.125212,0
0.919448,0.039092,0.586921,0.468564,1
0.354967,0.990092,0.855335,0.623582,0
0.596767,0.622203,0.472965,0.720514,0
0.376616,0.199836,0.060052,0.388928,1
0.720226,0.670014,0.417045,0.628647,0
0.090844,0.933743,0.064243,0.828458,1
0.6396,0.327612,0.034001,0.651772,0
0.86246,0.91376,0.477128,0.666906,0
0.812956,0.845904,0.012196,0.543056,0
0.729864,0.758325,0.484739,0.460002,0
0.023156,0.043102,0.695439,0.546396,0
0.308692,0.020708,0.897597,0.529079,0
0.124006,0.547914,0.513397,0.996343,0
0.207947,0.529464,0.112004,0.430355,1
0.914984,0.621646,0.084601,0.444621,1
0.055495,0.251187,0.781009,0.196541,1
0.774187,0.11559,0.336475,0.580333,1
0.189648,0.804995,0.955149,0.415941,0
0.434669,0.838766,0.925606,0.314768,1
0.446284,0.836806,0.99426,0.608388,1
0.175961,0.868421,0.023877,0.942525,0
0.783126,0.010583,0.099804,0.657427,0
0.506452,0.96501,0.788893,0.539693,0
0.950062,0.327284,0.958985,0.8261,0
0.12566,0.616381,0.817381,0.089551,0
0.344667,0.857114,0.111397,0.57287,1
0.734183,0.100514,0.628435,0.086827,1
0.46679,0.193041,0.134027,0.592511,1
0.735286,0.14115,0.901629,0.392968,0
0.983946,0.991416,0.51947,0.679825,1
0.198782,0.439206,0.093755,0.791116,0
0.40548,0.341142,0.585144,0.572376,0
0.277658,0.457832,0.624495,0.948949,1
0.642223,0.276589,0.458736,0.01536,0
0.013994,0.583839,0.414798,0.9859,1
0.604361,0.432259,0.499579,0.725904,1
0.610102,0.399461,0.619156,0.845721,0
0.97843,0.923471,0.320254,0.274807,0
0.642468,0.634864,0.277757,0.880242,1
0.04181,0.532581,0.786776,0.265428,1
0.033368,0.805619,0.618653,0.694839,0
0.437321,0.321382,0.9876,0.004338,1
0.296352,0.801152,0.946716,0.324441,0
0.229606,0.741609,0.851376,0.88389,0
0.853579,0.566184,0.586633,0.694557,0
0.501996,0.545013,0.55587,0.021247,1
0.716159,0.337209,0.080924,0.051663,0
0.850334,0.477226,0.643797,0.718758,1
0.093907,0.162012,0.112163,0.790454,0
0.849256,0.138047,0.220375,0.987122,0
0.195934,0.792789,0.187345,0.581459,0
0.280537,0.304929,0.993947,0.649809,0
0.723279,0.101044,0.226281,0.79836,0
0.575993,0.455689,0.985625,0.21638,1
0.139563,0.520715,0.81241,0.101221,1
0.000025,0.472105,0.044092,0.729777,0
0.938455,0.200467,0.396657,0.252745,0
0.724177,0.579429,0.156974,0.892628,0
0.377363,0.546753,0.785302,0.054824,1
0.423309,0.730355,0.636606,0.567665,0
0.776422,0.137161,0.191625,0.16445,0
0.034068,0.595253,0.467424,0.630951,1
0.507812,0.174551,0.113133,0.302509,1
0.410111,0.205687,0.428165,0.251716,0
0.914348,0.375598,0.047315,0.543577,0
0.347732,0.362441,0.689767,0.152143,0
0.012359,0.012338,0.538639,0.371531,1
0.294248,0.782647,0.107812,0.851115,1
0.085607,0.132765,0.797883,0.619235,1
0.671313,0.926577,0.464937,0.22876,1
0.94553,0.963782,0.092095,0.869167,1
0.308336,0.926624,0.562249,0.742048,1
0.991965,0.710327,0.540273,0.707575,0
0.839795,0.045566,0.475058,0.928766,1
0.760108,0.028944,0.431138,0.778864,1
0.77947,0.884536,0.807954,0.844094,1
0.232548,0.165484,0.716281,0.711756,0
0.860478,0.245546,0.684434,0.214236,0
0.337203,0.599524,0.179053,0.396245,1
0.022642,0.877028,0.627237,0.258758,0
0.718323,0.975369,0.051337,0.497252,1
0.470427,0.843194,0.543615,0.494014,1
0.314321,0.906097,0.912093,0.153734,0
0.774848,0.696347,0.708336,0.335688,0
0.654484,0.106807,0.918656,0.4637,0
0.419674,0.37553,0.387807,0.464185,1
0.153891,0.16257,0.378465,0.127482,0
0.298019,0.154614,0.308675,0.362163,1
0.07163,0.031304,0.403522,0.687213,1
0.56822,0.663936,0.586609,0.696878,0
0.428849,0.183941,0.417199,0.9044,1
0.114627,0.957734,0.943893,0.853945,1
0.334865,0.87058,0.557789,0.683869,0
0.304338,0.967921,0.374511,0.087201,1
0.753093,0.540932,0.184896,0.037766,0
0.172108,0.250302,0.285956,0.812263,1
0.290855,0.699915,0.958916,0.376935,0
0.042199,0.843331,0.2679,0.665423,1
0.878847,0.596141,0.247078,0.234981,0
0.052219,0.007344,0.701731,0.703718,0
0.421366,0.672104,0.1523,0.323693,1
0.347134,0.054008,0.345742,0.234058,1
0.294869,0.637539,0.209016,0.136142,0
0.174571,0.657951,0.860044,0.701453,1
0.329439,0.384275,0.481822,0.788319,1
0.707556,0.166767,0.212454,0.196201,0
0.007723,0.739968,0.364054,0.527757,0
0.86494,0.241927,0.044486,0.616471,0
0.347445,0.314021,0.496724,0.810332,0
0.011165,0.340747,0.787757,0.475131,1
0.235922,0.711211,0.80335,0.994004,0
0.020334,0.364837,0.74678,0.047798,1
0.862359,0.026663,0.508528,0.223329,1
0.30371,0.208522,0.933896,0.603193,1
0.220757,0.526406,0.52457,0.505713,0
0.883553,0.857911,0.640349,0.427279,1
0.114305,0.177872,0.74074,0.537336,0
0.283792,0.066371,0.758053,0.262107,1
0.008889,0.666464,0.105431,0.622261,1
0.934538,0.075662,0.999953,0.466874,1
0.091046,0.451466,0.89371,0.154707,1
0.904582,0.498657,0.985931,0.146757,1
0.133961,0.491042,0.441004,0.518206,1
0.585881,0.526074,0.943814,0.362805,0
0.934843,0.801083,0.636103,0.893638,1
0.740598,0.8609,0.179214,0.458746,0
0.187149,0.692385,0.486281,0.458877,0
0.764997,0.597891,0.527191,0.35183,0
0.60173,0.053334,0.173301,0.678492,0
0.116864,0.038569,0.893731,0.953398,1
0.092103,0.608741,0.640273,0.897695,1
0.890114,0.659136,0.013274,0.068689,0
0.309111,0.433119,0.460868,0.248065,0
0.080594,0.749292,0.453838,0.486515,1
0.940158,0.967016,0.939042,0.646515,0
0.123702,0.18084,0.91353,0.021743,0
0.169109,0.811461,0.093639,0.660839,1
0.830337,0.117901,0.47122,0.054043,1
0.191526,0.700084,0.391562,0.986626,0
0.353292,0.246534,0.348062,0.183936,1
0.770031,0.224489,0.914452,0.138384,0
0.269871,0.737482,0.075301,0.161855,0
0.596798,0.28924,0.692414,0.67142,0
0.427786,0.29991,0.781301,0.794932,0
0.037176,0.966291,0.618689,0.393915,0
0.119224,0.369126,0.608221,0.118471,0
0.146224,0.656753,0.67678,0.377677,0
0.076561,0.837836,0.748032,0.067916,1
0.753635,0.088584,0.934926,0.396283,1
0.943137,0.524574,0.631784,0.33913,0
0.026016,0.286946,0.012891,0.434365,1
0.112916,0.878882,0.071803,0.969263,0
0.961118,0.153798,0.218879,0.569897,1
0.286164,0.012578,0.441114,0.208013,0
0.35849,0.41725,0.690541,0.886447,1
0.356911,0.491591,0.602153,0.582227,0
0.718816,0.262704,0.159732,0.465367,0
0.63213,0.170213,0.544899,0.370089,1
0.784801,0.98424,0.279358,0.08932,0
0.369501,0.526897,0.450786,0.946208,0
0.488963,0.29435,0.958959,0.138897,0
0.570399,0.519646,0.053382,0.209921,1
0.498068,0.566983,0.837907,0.33756,1
0.403395,0.178405,0.812778,0.18214,1
0.584349,0.429268,0.731547,0.786098,1
0.925396,0.842967,0.972395,0.602674,1
0.560096,0.865933,0.324995,0.205604,0
0.490384,0.59223,0.886044,0.354931,0
0.042804,0.927396,0.844779,0.079634,0
0.768082,0.792327,0.68686,0.451344,1
0.156678,0.508007,0.778477,0.390823,1
0.384758,0.786931,0.030464,0.083963,0
0.271437,0.320908,0.964532,0.717542,1
0.853301,0.782584,0.421456,0.551401,0
0.786478,0.613205,0.343339,0.610674,0
0.351587,0.779643,0.424161,0.457684,1
0.961571,0.001201,0.761903,0.361722,0
0.987777,0.53274,0.984263,0.418572,1
0.366275,0.527484,0.285469,0.429089,0
0.504394,0.694667,0.062186,0.893391,1
0.078234,0.206802,0.636219,0.605649,0
0.062898,0.640696,0.296581,0.838502,0
0.073208,0.834717,0.690112,0.56417,0
0.025286,0.209175,0.933393,0.929298,1
0.139484,0.109472,0.270149,0.767574,0
0.242066,0.431477,0.376264,0.448885,1
0.882923,0.435887,0.007318,0.548087,1
0.501025,0.775681,0.93802,0.132818,0
0.400671,0.039759,0.969699,0.147051,1
0.080893,0.529226,0.53661,0.945281,0
0.467692,0.817902,0.091857,0.709329,1
0.476495,0.985981,0.631171,0.995084,0
0.979278,0.278693,0.952841,0.720436,1
0.243754,0.88857,0.639813,0.017406,1
0.175124,0.169259,0.688312,0.859919,0
0.1597,0.208559,0.939013,0.041653,1
0.386675,0.941523,0.714669,0.147468,1
0.137778,0.345182,0.023891,0.179712,0
0.474816,0.893386,0.317194,0.078993,0
0.372755,0.551708,0.099848,0.187592,0
0.762463,0.588182,0.513411,0.166333,0
0.577739,0.497604,0.087949,0.431029,1
0.449368,0.025758,0.244175,0.121899,0
0.675449,0.858757,0.856849,0.562866,0
0.304244,0.111485,0.978063,0.681423,0
0.130147,0.143488,0.771659,0.049841,1
0.415601,0.387106,0.71629,0.760115,0
0.606119,0.64348,0.291445,0.82422,0
0.221296,0.998026,0.999834,0.29544,1
0.522466,0.233325,0.272705,0.400209,1
0.760387,0.921448,0.177401,0.074237,1
0.276178,0.851827,0.621454,0.486312,0
0.702964,0.028301,0.414031,0.263136,1
0.86785,0.131203,0.875175,0.302474,0
0.006449,0.976294,0.568623,0.144843,0
0.865998,0.66323,0.406115,0.046705,1
0.469225,0.59136,0.203085,0.288667,0
0.923785,0.14485,0.585511,0.864716,1
0.297987,0.265609,0.753062,0.005706,1
0.721098,0.696383,0.836939,0.074997,0
0.420196,0.662448,0.657288,0.53209,1
0.072169,0.905623,0.193836,0.182232,0
0.647487,0.711369,0.579052,0.832939,1
0.092237,0.916832,0.713382,0.826511,1
0.228316,0.916558,0.25577,0.079503,1
0.65884,0.953517,0.055994,0.553443,0
0.651538,0.855013,0.915923,0.570156,0
0.369058,0.058843,0.560746,0.009679,1
0.291199,0.484761,0.735485,0.863557,1
0.092322,0.635921,0.578613,0.90044,0
0.663599,0.627908,0.781462,0.311468,1
0.895161,0.156417,0.676434,0.47247,1
0.708862,0.420778,0.580367,0.13125,0
0.274789,0.666985,0.219748,0.9429,0
